-4627468,-3756936,265671
1453850,-222375,-644895
-3583795,4447019,-2456922
-4581533,-2059255,-2935262
4168953,2457867,-1989431
3100410,-3986426,-4057691
-2355149,2781460,4537985
-1731161,-2621698,-4772844
751303,-537948,4165988
3720229,-4925355,4868411
-4930590,-1711478,732552
3886394,3285517,2825539
4158591,-2159123,-4295265
2353536,-1448710,-123517
2163821,922533,3150691
678292,-3393426,-1505218
1676370,-176547,979044
3311483,2845098,418860
3842456,-858363,650278
3221584,-127350,-2986809
3176267,-523260,3390198
4138234,4089167,488935
-3385145,-4515166,-4028101
4719044,652429,-2060350
-2339957,-577290,4314620
-3756769,-2435382,1990126
4521288,2856241,4093243
1851827,1973471,3055506
-4400138,-2795855,-2702608
4155839,1755590,-4592526
1068291,2609292,-516694
-4075140,-3720877,4593701
-2040811,-1075708,3670463
-3850254,1401750,-1806377
1063781,3050984,-3342991
-3414875,-2059121,-4607682
2071851,4264992,-4212943
2982642,1747255,-4158297
-4158139,250437,-4960008
3775485,-384752,-2860480
3694798,2865257,2394316
-156014,-3766192,-4524470
2691917,523568,-3008693
2630364,1989004,978964
804836,1601389,3477573
-4071768,-3875469,4191436
2881249,3305172,4396842
-3622396,3071655,3737731
-774912,-1774646,-3199101
2926206,4376369,-4709053
2421499,-3957971,1721631
-4329094,2926809,-2960158
565256,4831910,-2815904
4312836,-397334,2623431
-4392549,-3405822,2846405
1598847,473211,4038968
-1821939,-4439631,4634031
1864294,-3112267,1377019
590069,-1516340,-3265293
-1413037,-1576995,4913022
-403228,2380330,-2418692
4275960,4773713,-314212
-1368670,3852940,3474002
-3814048,376116,4164969
1301331,90636,-903621
3122663,-96762,-1141192
-2616979,-1861644,-1137808
1257233,-739375,-1566133
611375,-2797909,2050491
2340898,2511359,-4729513
2244664,36930,-3753322
-1988390,-3053407,-3548627
-406062,-4679308,-3889338
2165344,2627557,1768984
1808577,598021,4722210
2937375,1100723,3900302
-2497848,-358288,2136359
-3549128,-1782590,3647634
663498,-1568824,4462227
2567325,-2621964,2124881
-1083315,-3058136,4612900
-840462,-211414,-1695563
40975,-2716749,-535270
-1145046,4602968,-3222397
4308677,578395,1920425
-3333026,-2389881,2202865
-2650572,-490964,-2732315
-2359263,-781534,-4383835
-4426964,-948901,2247290
760725,4483321,4844681
3554332,4805968,-2902840
-3307557,-1898095,1585412
3059008,-1465492,546766
-4344274,-4276339,4180733
-847021,2642904,-3041011
-2365363,1890613,755733
3000615,4071853,-4910482
4356966,1839180,972906
-4291993,2959797,1076829
-1534571,560275,-4664962
2758704,-1214538,3993159
1422778,755669,-4119701
-3667829,2279689,4333840
1858160,-955890,-769113
3838217,3448964,-1333976
-3668921,3960164,3155201
1030809,1175284,-1387039
-4595533,143114,-2781242
-2777504,-3830008,2023373
2976659,-1419244,-4875944
2141908,4505380,2345457
2417542,4638417,3071687
-1004803,2709302,3559834
1614929,-675367,3555344
2385117,-809234,-1253429
90416,4837147,-4524540
-896281,-2704720,2132736
-2893196,3120823,-3113549
3888477,-4729981,2499297
3905040,-768738,-3212267
4182204,1266645,1019845
-4393834,912859,-1573081
3004069,3705583,-2131376
-1988151,-3298834,2254865
4828295,-3751015,-3900558
3644552,-1273328,-2418198
1428193,-2751209,388759
4677497,-4061900,227250
3710018,4806281,4597482
-1822007,4934297,3948825
3212865,-45507,-1478842
-3096019,1679741,-3650769
3173075,-764489,3243913
-2779789,-2344464,2475250
1651416,-4351438,-1090482
4764907,-2475557,1625292
-4949796,1309346,-4347482
-873834,-491597,-2134294
3930557,-615889,-815637
-2914296,-3780852,4077962
2039092,-771154,740040
-1096291,-3612590,-1782985
-4309755,-4297513,-1142170
992392,-3060055,-1568059
621128,184302,-3625813
-2177938,-256064,-1597069
-4621509,-1749427,4796173
4933848,-4931662,363264
-2036360,-1186140,4264290
-114331,2578866,852946
-4138086,-4561397,-4597309
1991984,1240580,-4595801
734626,-4645254,-702003
-1127314,4040608,4892760
1403048,4771532,1367388
2033888,2629453,3991553
-3544305,-3949020,4601064
4736318,-2274203,2730613
1266442,-4969085,-2648501
-4497836,1991967,4391137
-3974761,-4332750,-4740280
3334888,-2296487,-1975320
-1322136,550075,-4560822
662581,-1499269,4475771
-1729754,1186223,972180
-3058248,2355766,-2763463
-3324793,4603665,1066591
-3998275,-3401841,-1970703
-4967494,-2332401,199882
4082991,-4201309,3131625
-3324642,-189520,3239199
-3017394,1689839,-2614130
-1264177,-3476179,3344733
-2817927,4383618,3520504
4568437,-453476,386728
-2068443,-4030513,4332974
4615897,1050553,2498178
3730998,-987619,522983
-2563455,3563287,4735531
-777879,-1926760,-1166054
355198,1271122,4390489
-1920406,3374839,1987508
-2309214,-2931757,487696
-1350636,3917007,-4729145
4937281,-786524,-4836828
-4753667,-1742336,-810406
-3520304,-3310317,2972281
-4746687,4056692,-2409998
-3648638,4910833,1824053
350481,1945225,2957877
4334297,-330285,3940956
-3162240,-3125413,876249
3174822,4099394,-2994538
3161398,2161874,-393635
4866832,-2925198,-2706102
2924416,-3319601,2619357
-2779154,-492931,998491
2092748,-2008678,4445754
-4265282,83845,4856774
-3084715,2232439,3957263
4874855,613606,-3009855
-2445832,4183819,-4449788
496663,3350361,-147585
3552364,-3335668,-2942849
3399002,-524952,1443281
3657558,-2505617,3554210
-1805298,-4066053,-2758989
-4226955,4501448,-555602
-1394270,1880526,-4776996
-1045124,-3515676,3521358
1479104,1113288,-3733782
132230,2967456,-4766635
-2594278,-4851189,-1595978
-3917172,-4181481,-4982808
-1647147,723460,-4911897
-810776,-4925411,1063404
-3138573,-791926,3900871
4277246,4874073,-3865990
-4049717,-2178269,1564178
3969353,4613002,2299025
2855424,-4697731,3948698
3491185,3168273,817878
-4882664,457391,4744155
-4092629,-2252190,1593351
-3515857,853726,1046840
-3493881,1553383,-2753103
-3941494,-508671,-2283630
4922916,-1792645,3411226
3294455,-2451114,4700616
2163824,1322782,-3794005
-4274477,2445236,-4712900
2982673,-2522593,-1931520
-2711799,4773916,891786
-667596,-1158494,939210
507833,1833826,3865157
3266897,-4307265,-3716587
315046,-151056,-289419
1833962,5809,2432012
3782540,4746190,3419554
-4084632,-3727740,-616303
-3868642,855678,-4673085
3553108,-1823645,602250
151440,1778686,-3450606
-2636884,-3085052,2016481
-4604621,-2348280,-4878285
-4560492,3432718,-1494907
3698554,-3333643,-4792553
2269190,4579549,-528037
478031,-3204187,2855330
1751774,2311452,4694091
4175332,1846421,1486016
-4509841,3481251,4917645
2585697,740609,552147
159220,2948488,2415771
-1619936,-142176,-128383
3477151,707444,3278512
4692771,-630519,4034268
2803162,3161675,-1310296
2636800,935698,-3295228
-4720328,-3793075,-3842502
-2520544,-935145,3952597
3633866,3077520,-4287389
-2849537,-2898615,-1356753
-2888325,4160357,-2269303
-3610449,-4574373,854844
-2758134,-943676,3034684
-1378514,2052539,4329369
-991535,-1589694,-821251
-1695540,-1010809,467075
-2964429,4304260,-2019714
-145505,552569,347124
4305021,-1158818,3158696
2860067,1566184,-3899478
-1347385,-1721388,3676846
3730603,4008115,-4771215
-2292386,-2520446,-3318952
1943242,-1824750,-1415283
-1879182,3586476,-3112355
-3047451,451167,3261748
-2560571,-3196281,-1527244
-1709466,1969992,4987484
-2296170,-820748,-4053295
-4449776,754946,3574353
1768610,-4419471,-2404552
1293950,-1613775,4825531
1842880,-3522268,4569925
-4646222,-4307054,-1981376
-3512649,4234599,1997707
3158981,-3810290,-3470794
-3881654,2358068,2623951
2392849,-2839728,-3946646
3023043,1893970,-503902
4101294,3183611,4893316
1761083,143317,1824733
3786601,1540294,852764
-3797371,2710020,840817
4014507,1002687,1996461
-227014,-3848886,767129
4890746,340452,-294833
-2607264,-2100959,-3658829
-573028,-1661090,-4206130
-193852,-731383,-3214043
-1223249,641018,-3372381
-3605394,-182120,-781727
-3493608,4004854,2700372
-4270603,1286371,-4545865
2942319,1818737,-1571825
-1392770,664404,2227884
4901671,4487946,-3879995
-3545088,1415872,-2233143
3519264,1756504,-2466356
-4865509,3591040,-4584448
1682027,793672,-239813
2804852,4090916,1325852
-3291199,631164,-2657053
-1420073,-1046281,1706047
2668730,1874479,-847869
4457367,-1197219,4631915
3336271,-4203477,1206850
-1953968,-3077881,-2363836
-2668056,3789965,-3909643
4405941,3298825,-1981493
-2290730,1343456,-1923318
2632771,-2932794,4716810
1846400,-4579309,-3559716
-2382341,-4385086,-253408
-2997512,240449,4981964
355998,1763525,4812055
-446827,1678072,-1572288
3986032,4958997,895267
-4135300,4709878,1853249
-3064996,-2616496,-4980538
-936181,2340705,2561179
-665581,3736881,-2210622
4165439,4378371,1341487
-2893272,3143202,-2214888
1646732,1067807,558507
-1130526,-1343491,271247
3136289,2088703,2401899
1641526,2397370,1433826
525181,-1259160,199610
157214,4723649,4724429
3865717,-2863454,4500491
1705706,-1194323,3406926
3855526,-2818801,2258400
-2071787,2293920,-4122851
-4098697,3135751,-1096409
-4038517,1995278,-417363
1024185,-703443,-1181778
1043832,-843649,766301
4750749,-1516725,2528582
-3960169,-4909598,2019023
-808510,-1209001,-989922
1726174,-2817961,-4507190
3834964,-4604994,-1561004
3060004,-3538665,2807694
1908893,4878158,-2010603
2126380,3684103,1534145
-1131010,-1562892,123990
1572164,-3606292,-4175259
-2067958,-2219320,-1495099
-354364,-4536168,-2787845
2626063,4819189,2896796
470928,-282431,1444151
2512791,-4529849,-706554
368385,-325499,-1335404
-2858271,-1542168,966113
3140516,3503763,-3638363
-2480511,-1153662,74567
4903060,722563,1129153
2199257,-4716836,2782069
3889701,681206,3201250
-1653070,-1606542,-1953064
-1099858,-673404,2922798
1204318,3865914,-4141767
-3929045,-4111882,4498373
2088930,-4749485,3531599
4794354,-4756249,1248148
-2094579,-2932716,307741
-3896512,666949,-850631
3428599,4747095,-1907456
3141456,153517,4753880
-1122018,-1852598,-4196703
-2312212,3997317,-3058037
-575757,-870085,2769053
4538416,2085342,-1617833
-1216761,-2862821,-453840
3340823,-4468842,2058437
-4290258,3131865,2291426
-1092136,-4739955,-880239
-1903912,1437731,4305543
-3151462,187678,-2774200
316405,3064314,896888
-231212,-2386624,-3143901
3632947,2340035,1551103
3034314,-2960481,4324696
1576695,953859,-101295
4764908,-2754752,-4340661
1054026,3723227,-361720
-3327978,4503740,4066598
2789421,-1608286,798268
-1393469,1839195,-1632502
3875836,-4365632,-2107141
2225763,2236065,-3353358
-207380,-310609,2996007
140478,-2618759,-798370
4621780,1677788,-2893026
3321867,-3773547,1038877
1217756,-2119725,2584971
185859,503763,-1332976
736660,-4632947,-2455987
-4216355,-2846340,4160106
-663779,3270538,-3863526
942056,-2368120,-3767898
3466599,-603165,-180619
-1766402,-3215535,-3844630
4145215,427705,4153889
-4793264,-1488414,-859719
-982807,-4097166,2914898
-1335124,4689945,-940051
-1430808,-1422301,835816
107339,-216063,4173970
-3701328,106857,-4232345
-4152005,4115052,-4225177
3685916,-4463633,-4975249
603959,-3567466,4775939
2887850,3466485,4753623
-1645138,2500539,-4277534
-2402051,4331151,2184480
-4524296,-3414644,-3045119
129097,-30415,4127456
-2335579,3524830,1117025
-2411003,1294467,3712994
-2104400,-509963,3136413
-2408385,3922089,-88661
-2292834,4202319,3140810
-4080585,3672643,-3227415
3384572,357913,603123
-3692655,4118151,-4119797
1775370,3095159,-3753368
-392712,3150839,-590031
3888517,597747,-2041271
-3120943,1842546,4361511
2774430,3975208,-4558076
2747912,1081102,-2827770
-1204031,1103499,-2278916
2984230,-3126761,3409654
-4506201,3125027,-1325770
468420,4474065,-2120226
2554536,-4861108,3465169
-2563168,3469741,595712
2223279,-3691736,1143195
3013835,-3028697,-4760036
-4277036,-3404384,-2731616
-2666865,-3151496,2945733
-3936523,1948087,2069264
-2041917,2456120,-3815149
-3363111,1532471,-570822
1064285,348253,711828
3054102,-792587,-4345927
4477701,3979255,4430685
-2260009,-29112,-2902416
4498553,-1329621,-3774427
-1946404,-4143993,-2988646
-2099117,875089,-3255582
-3519795,-162825,-4375006
-4919035,3411934,1563355
3682778,-4606973,-3094258
4534583,3031292,-289135
990209,833991,3444054
-3308828,-323424,-2557267
-2587635,-1035364,-3443899
1187768,-4038376,3921479
3813143,3433118,-2097981
3576146,1091979,184483
-2137218,-1858131,1053371
-526674,-1408461,1879353
-1359547,3791124,-2906471
-365618,1934848,-4864761
-2703889,816510,-1492272
-1004801,1556798,1748099
3721178,1674706,4216397
-4081922,4688904,2187968
2132414,2943865,2101043
1292658,-2101689,656642
1630127,3056169,-2796356
-2228254,-3026479,-1831984
3294851,433257,-2831874
-1801667,-3474338,-4002069
-1895233,-3954826,-2862766
1051550,2825729,4214221
4482823,-2656853,-4089004
3727920,4863799,-2947531
3669759,-2382200,4399247
2665283,2922782,1976627
555127,-4006072,-983641
2334696,2544926,4378407
1483363,3755805,-2130491
-1209043,835886,-2370478
2894308,4299923,-2184188
4373303,2875049,1400901
3166706,253025,2542068
-2096523,-1984792,-4678708
4718555,-2970348,-438746
2289108,1101056,555565
1029036,1296234,-2796725
-4419883,739672,-1046334
-4848491,-3307901,726148
-2849600,4660285,-100177
1872035,2278012,902331
-1270179,440426,4486766
4684245,132521,-3393707
3009731,-459822,3464228
786804,595834,-294570
4419459,-2802831,-623439
-2757768,4248589,-3438909
-4611929,2604734,-3922797
2970570,-970221,3621903
-994642,-3008369,3716080
984532,2910804,2526198
525499,1113581,-4240296
-269474,-3911229,-2025835
-1336593,4586006,-2407952
-1616912,3210371,1814153
-3711554,1402292,195909
-921854,1768446,-4936742
-1301607,2263838,2439895
4291641,-2991270,-190598
-4833704,170462,-1123438
856606,-3496400,955352
850410,-93018,4183522
650379,-4366692,106246
-1084246,1547159,-999380
-1673191,-2018580,-1513005
-3896588,366846,-3774618
2724416,-1871326,-2929627
1112715,-1814126,4283753
137637,-976574,2769380
4272897,450947,-1102334
609051,916689,1884816
-2222080,-1195247,-4690759
-3623225,3508830,2554605
-649333,4193039,3441754
-2286915,3025369,1928385
4955492,-2241607,-2780880
1513208,-196604,644663
3103431,-1429070,4891295
1668125,-58950,-3723070
-301874,3204877,3374286
-439503,-465707,-2862709
3031503,585966,-1109650
2816365,4310885,603177
3852971,4111506,-2394638
-2291303,1487465,1637249
990837,-2483731,-405379
3975181,-1870617,2977644
-1392862,1148305,3057454
3171779,-2369398,3343378
-445058,3306730,4791383
3425615,4343898,-1510020
3059959,-3542206,-2511914
-4746271,-1389281,-4515726
-3892423,2739549,-1827414
1826887,4860085,2571013
1381103,-4712657,-464995
4980726,-1593982,2238474
-4677755,2728903,-1067617
-3858692,-687435,-841946
-600237,-4080633,-3494105
-2274725,-3788391,-2098342
961890,-2833677,-2950177
717279,3787662,-2391338
526009,4485088,1140018
2175078,4504337,-42743
1685578,-1067580,622431
-4727416,-2405850,-645493
-2637121,-526903,-3740586
1146388,2845730,-622670
3251637,-1653868,-2202413
3822802,-673295,2264450
-99433,2862179,2855633
-4841287,729841,1564507
-2945376,2554735,464144
-639857,-2230543,-3473839
-560968,-872242,-3288576
3038548,621238,-116468
-4116942,550559,-714562
2144111,542,-4737056
-1925297,-2576759,4350630
-4391421,3127981,-2347126
1058523,-2344342,-118109
-3097059,-751250,473019
-902734,-4096485,-1911520
-4649703,-2287783,-2470145
-589897,-382180,3734159
1266609,-4653941,-4225912
-3501672,-266502,462765
3790607,-2952309,2447633
-302226,4409827,4283132
2690406,-4814643,-1369122
4565396,1547719,-1495077
4061878,-1709105,-4217048
833313,-3859457,-4167074
1227220,-3180115,-760277
-4170827,2411713,-3098729
1386171,1961795,2077252
-2708394,-526044,4671873
-1893580,4393027,-2872443
-3525943,-3729966,-3870712
-3309373,4879925,1153370
2699918,1468014,-2087651
-4421019,2188005,-828586
971396,4648995,-2521096
-2170375,-34671,602094
-3599350,-3436302,996147
3478437,913830,-3841370
3100560,-3896057,-1459163
-1606647,2849127,676264
2648312,-4636805,-186866
2559737,223461,16736
1934998,-2882325,-2856982
3396303,1743029,-4558915
-3476710,-3718190,-1942494
1158353,-1208942,-405393
-2038237,-1439623,3306350
-3814757,-1342351,-1571724
4109833,-2598372,401095
-1556152,4558374,2001599
3674763,2055110,293831
-1599158,4837052,-3448374
-1260317,-4276185,3405534
-4721434,-3983076,-4401651
2988305,-169982,4881681
-3244914,2981639,2245156
1817897,2873750,-1610146
2842302,1691307,3391301
-2643391,2391371,-1345704
4738637,1483329,-2255889
4912361,1765830,-4765775
-4711162,4506916,3927602
-2686924,2507325,-320639
-945289,4353665,4882721
982308,-2667012,-4599287
2182128,-1066840,3005721
3537791,-874891,-4885043
-542936,-3268097,-3440053
486121,3907920,1255120
-4903768,-4643406,2769545
570300,-351692,1014670
-2479770,1390051,-1282560
2470828,3158830,-995158
4521602,-3215923,1286015
-3954411,-1762684,4489259
532642,4615908,1863142
1136163,-2289952,4793662
1252942,-1614738,-2763048
2030143,1705818,1297862
2964349,-1876047,-2541929
-4019203,-2958908,-2957737
1885251,-4107097,3363044
428596,781984,4849342
1033359,4966536,-940053
-2800429,-4532437,2188032
-2499009,-1725853,-2187624
-928683,3853819,2164706
1874605,-3962412,4035041
-2863911,427994,-1806645
-1092436,1014106,-4154588
-3925264,3023390,-3680136
3317598,-1914837,-3681822
-3082766,-3721472,-901377
4370753,4690564,-4797827
193658,-930867,3597066
1788308,-1428191,-1688370
-2262,-2213634,4343665
4534105,2592000,1623031
2812179,959463,448867
3145304,943563,323644
-3085495,-4158077,2298012
-1153252,3588073,-4995993
-395038,2470998,3616445
-1591479,-872219,4520215
3891179,4471071,-1882991
-4786625,4430137,-2856013
-92846,-2310538,-1630295
-1924070,-1658696,-2380482
-2633684,-1220859,469307
1158542,-292547,2168210
796844,2718461,-2665063
1254644,2609023,373602
970383,-4225785,-1476824
1079659,-2607464,21288
-3564819,-1527688,561190
4764623,-3773050,-1211070
-2304136,395645,-947001
590246,3926670,3968315
-2975225,-2464310,1131653
1261582,3104823,-287032
4709652,-4496562,-165084
-2453912,1734483,-556260
3048448,2343202,-2034129
-3935110,-1424992,240283
504205,1132499,-1602634
-2493994,-1170920,4692103
434594,1862708,-1315187
-3696528,2469615,4042445
155509,-4964355,3668082
-4362180,-1496027,-1179699
3452069,3918906,-1997262
4913213,-2059285,-4465943
-2671622,3304171,-953029
4980614,-2949333,1552382
3460849,-1034977,1314200
2510927,4028726,-1019239
1407062,42528,-1040314
-1017811,4903018,-4754997
3311079,1966312,41436
1236538,835513,-3160818
999594,739782,1367654
-4866175,710,3387950
-147156,4373627,-1828864
1719005,623506,-3968336
2195559,2239200,-806157
1754050,2906108,2567647
-4236000,-3455069,-4719148
47546,227490,2129977
-4851894,-2422723,-3223145
4396125,-32836,4801216
1963219,-3636325,-3708801
558991,2760613,2847878
-3184575,-4625436,2433178
-1453686,-2230071,-1762574
-3801454,2634169,1406910
364086,4500248,-2078092
970697,-2166120,-4490668
1808059,-672854,3555361
-409565,2845658,3239004
-1047632,-2466872,3022920
803253,-4273822,-725268
1333044,-1170593,710739
4707029,-4660739,-964889
-763814,-4553584,-689963
-610434,-3192939,1014679
-2287996,3196069,2802421
4055158,1528264,2628779
3593551,1282687,2905731
-937399,-1288795,-686111
2581529,1319936,4040229
2530991,-2666981,-2185921
3364919,3013410,-1505113
-929552,3440834,4587691
-3341766,290532,-1433550
3418425,3677308,-1140469
-2100954,4607469,3500614
-1128126,3137665,-3896712
-4515564,3480630,-3235541
-4636678,3466826,2309897
1952861,549390,1226345
3220899,4620076,3591314
-1838772,-2658422,1017967
-2388105,-897596,4262158
-3955332,1869977,-1834609
3240278,4719179,-2558455
1634709,1770740,-1289514
-4480779,-4732870,948017
288416,-2588763,-3349934
-3868117,906784,722651
688400,3167677,-3941131
-1313595,234207,-1664045
3689936,2691642,585782
-4036930,1206406,3131943
335109,-2383870,-3987471
3375333,519670,4254285
1867510,-37766,4737484
-1213234,2495561,237545
35962,3956475,3508308
-4553072,277227,-1408706
2618702,548256,-2284009
-2458624,553857,4467631
4104845,1230681,-2462977
-51689,1978678,3612313
2859754,-1353430,895510
84193,-3809244,-2910115
3999649,439202,-2659797
-347084,-4429116,-2713246
4631854,-3981328,-4393187
1577010,4970233,-2220453
-2221456,-1315673,-3985614
-1117214,2801090,-3951771
1661127,-1268446,-4871625
-3848498,765484,4137076
3689120,-2294367,-3558416
-958337,-3406829,2230919
-2154839,5545,4919394
4029462,-2931746,1672338
4726880,-3981623,4527606
-366589,-3738354,-2147748
1465940,2631051,2729359
-2941230,4876509,621315
939765,-3002522,-4353081
2225633,-4203221,-3744672
2580780,-4738568,1286871
-3060429,-1546910,2835494
-773991,4978309,1399522
-1841824,1024606,-935354
-4877101,-4318607,199282
-4290119,3256086,-821569
-3850222,-2090998,-3973046
-2797418,-867740,-2318358
237293,4487111,469686
3156213,-913677,-2880303
1462331,-4776363,-684184
1170384,4590430,4108068
3067322,-3389109,-3994871
-2411148,4623073,-1106822
-883657,-357534,-2023422
-4305742,4139883,1010474
-3999816,-1740844,3480730
2131634,-2750479,-3780429
58609,2768915,3181936
3856699,-4589220,2366124
-4121053,4921727,-550837
2433331,4185854,4925151
-825197,-2201189,-653627
623728,-1852298,-4779292
448866,1605117,3342171
-3492365,1217317,-955413
-4662375,1908263,2399429
4017743,3874135,2234453
-2770534,4932598,-3012884
-3758439,-3882828,2433575
-1534308,4507755,4169691
-1831039,-2177198,-1323170
3310036,4510795,3673654
-1830725,-1676429,2791202
-607909,-4921183,501769
3647528,-515421,359623
-4198576,1536576,293865
24829,-3618260,-1723565
-4659085,-1972657,-3892739
-1645584,-2273775,994292
-439278,4092835,-2456361
-1600893,4323768,844588
-895969,2300346,899076
-1590897,-1937097,-3971496
4497164,3842723,4965123
-315664,-1113768,4314965
495706,-315285,1247540
-1093462,4517843,-3829849
-2727163,3597742,3152412
3230913,1467781,-3027767
-3323129,1713623,3640758
4421564,1399435,1958703
892363,-1712360,-4621752
-356234,-64499,587667
4723625,-3880317,-3235812
-371102,-3387014,-1727397
-3960844,-427079,-347400
2461922,-2937188,4867990
4593468,393150,-331835
1278850,2538857,1312103
3954229,3105888,2613729
1563391,172524,3282727
-4443810,3758550,-2049604
-564385,-2830432,2276338
4750281,47536,-2557793
-2231501,-1979955,-829172
1940317,-4504804,-1903204
-1312632,-3494532,-3230652
3285168,-4052252,-1315843
-4697727,-2874119,2756726
-118724,-4934787,2121493
-754357,4904696,2075943
4153911,4909780,-1093780
-3833833,2951469,4352657
2298667,-2933109,-4482360
4086196,-3334969,-409288
-657823,3337271,-1345003
3955603,2994648,-2921614
-2527470,4532154,671216
-18839,3848249,2270927
411336,2461329,3106345
1380149,3935698,-1046599
3947191,4084638,1749770
-4815331,-1258805,-979325
1616986,3348026,-3718431
3920911,2444028,-2544003
4891265,-1286850,2910590
640833,3535861,3929600
1648679,3543215,2259565
-3547413,797177,-2920217
-4324872,4619637,1982373
1214146,3049621,-3098026
-502508,-3040719,2290298
-811223,-161204,-583635
1791755,4406029,-1830983
2993303,-3480122,2408595
3551761,2478592,-985020
-1949807,548804,-176429
-2790457,4791891,2609935
1753234,-3870249,736452
3021571,4656612,1660754
2324512,-484277,-1939009
-1948836,-3028378,-2779619
3123116,4939120,4996611
358839,-3976487,-4102828
-4974058,1847373,-3395799
-557403,3733925,-2774263
-4479730,2333851,4786823
-91983,2981370,503590
-4966261,2802817,-2156474
-4590806,-2842558,-989175
3224902,1844356,-3834728
-4290112,241276,2748161
-315367,3792710,-4457932
3836419,469254,1620269
2561551,-3477622,2402268
-1973282,2680707,1898441
-724528,66610,-3347141
4180041,-2318039,1140683
3811786,-1443423,-2653010
-2269166,-3432714,2529765
2869808,-1799030,3199940
-2006076,3836436,-612211
768233,3755193,-2045621
942850,-66419,363650
-2166440,-295745,-3601542
623694,2830288,-688705
2966138,1188038,-3171282
2364243,1263767,339554
807376,2113189,-3498972
2583445,1460641,503669
2620355,4520411,-3689366
-3134423,-4541605,-4301180
-3613213,-2953557,1686212
-1090769,4615177,3693888
4110712,4329238,3760222
1325780,-4223751,2260220
4786093,-2555120,131708
4304209,2669487,-1471132
337521,-332489,-2167995
-2126885,1515235,4574868
-2539003,-2183976,4877952
780720,1030730,-1300881
-3636812,-1055020,3312891
-2017431,-1947722,2101392
-4826880,-3175883,-841704
1035512,-1105363,-3440864
3674719,-1380634,317499
-162671,-1459609,4012181
-20719,-4173055,2716604
-3896923,927930,1313662
-513642,-2978331,3837201
3547350,1712988,-350172
-1147839,1765078,2078410
1434931,3121257,-678130
1541030,-2891686,-1398699
-2728787,2144206,-100881
-2610798,3849545,-1137512
-4287624,3904100,-3957890
-2051299,-2203084,4340712
3228074,-2942844,655687
4520258,4880910,-4608193
1471551,-1754492,-4196525
1023451,-2380478,-1657439
2138049,-4090903,-2859186
-3780454,-528983,-707999
-3873210,2289992,1134688
1420498,1151841,-240855
-3435403,-2871834,670681
-934407,-4162789,-2436780
-4091113,1006910,1955456
-399878,3452840,-3718392
-1940714,-408617,-3961271
3141529,2301105,-3067149
-2700321,-3823684,858813
-3693617,2544167,-499498
-4675055,3609616,-2080798
53746,2381160,-4693309
-4422332,-3312810,4391778
1460435,3842294,-4743939
1378304,-1891046,2699209
4459204,-2948134,-3689712
2326219,-1251171,326512
-1952128,1259291,-4158701
-2295956,-2850302,3871461
1897306,4830202,-2979063
-1611918,3951408,2382306
1122871,1190712,3578736
4997204,-789820,-1442852
-1514063,-4843535,1680005
-385875,2881397,-164946
-1867638,-4780626,-2610470
-2883158,1997677,-3291
-3773158,2589528,-4651624
827850,536459,-654083
3720768,-312978,-2329839
3731216,4366353,4672405
-85629,4912786,-956983
-2704162,-4936261,2806595
-1771870,540554,485386
-1279804,-1838888,1154911
-925405,-2078937,-3023405
3096888,-3806029,-2625834
-109969,2195256,-46323
-3278535,-1752418,-3516349
-4230383,-2596487,627798
2444047,1728143,3069352
2864617,4434928,-3514415
4500947,-3394341,-4007519
2327314,-3367077,1808544
-3792047,-6229,-4845061
980384,-3976670,-4678566
-2166702,1371037,4976463
-4989633,-3989292,1516493
-248442,-1335144,2211685
-1650346,85051,4407533
1448124,-1511009,-4716953
-1803095,2238026,-2563326
-1967124,-1653473,-1799282
-240197,-2614719,4283899
-3125826,-4120792,3391987
1489118,1154509,2114851
694616,4078961,4526047
2140450,-1292535,648601
-3395173,1146473,-2404627
-4872323,4153707,-740729
-2944632,4632534,2554762
-2365934,-1503946,4929210
2031928,264605,1146131
-3416392,-3243531,-4834235
-2671541,2852000,-4547893
-3066102,-2195917,-971125
4123236,4269925,116050
3597909,-3499317,-2253487
3908332,-280709,261939
1071229,2002487,4772347
2762160,-4591101,-1700726
3265991,4489135,-3561714
4177138,1340510,1978575
-2642573,4201377,1845662
-4614346,689474,-239829
2733098,2036998,150117
4841873,2433749,-2762268
-2049546,4451706,1899150
12065,-4647518,-978412
-679845,-145366,2230331
670365,434353,-1554252
-2512432,-2432317,4951520
-821017,2587105,-2828710
1185751,1979015,-3672205
2807841,1274234,147031
-985631,1549562,-939252
4122733,4973214,3622407
-739738,4632698,-3881572
3088100,1075479,-4660553
-2594270,3822060,2012723
2219311,-1654492,3629400
335643,-1576157,1034480
-608942,-2836845,1015249
-540436,-4880000,4626552
4340573,4895388,-1245234
-1360458,3548820,-4331964
3437963,297668,3036586
-4374184,4853598,-640719
3251446,-1678544,-24550
4334879,1007500,-3834458
3571576,740122,797368
32660,997388,2851636
-4779535,2155967,4715790
-865548,-2009357,-4708347
1702202,743354,-2043911
-2028866,-4441050,2870166
597043,-1605189,-4925176
4285848,-3791463,-3589148
-2098891,2751293,-3406803
-637235,2107536,-4858589
-2572141,2992707,-341539
4517701,4104725,-2106680
-1923846,4253691,-180961
1196801,496239,-371693
1228339,2969319,4938440
-1823356,-4192297,259732
4884673,1977168,4971701
1755265,2554817,-2319806
3186986,3203366,-1986845
